	gene	sum159_dmso1.trimmed	sum159_dmso2.trimmed	sum159_jq1.trimmed	sum159_jq2.trimmed	symbol
41	ENSG00000003436	504.341476955222	634.181993031435	602.382814341113	484	TFPI
42	ENSG00000003509	130.279990133247	81.5241426019483	99.5149113322752	89	NDUFAF7
43	ENSG00000003756	582.312077110726	400.037071837467	713.543087637803	610	RBM5
44	ENSG00000003987	2.96090886666471	5.6877308792057	5.29334634746145	6	MTMR7
45	ENSG00000003989	90.8012052443844	125.130079342525	37.0534244322301	64	SLC7A2
46	ENSG00000004059	292.143008177585	380.130013760247	366.299567244332	398	ARF5
47	ENSG00000004139	173.706653510996	96.6914249464968	161.97639823232	213	SARM1
48	ENSG00000004142	678.048130466218	635.129948177969	798.236629197186	713	POLDIP2
49	ENSG00000004399	275.364524599818	235.092876340502	166.211075310289	136	PLXND1
50	ENSG00000004455	632.647527844026	677.787929772012	1102.07470954147	616	AK2
51	ENSG00000004468	0	0	11.6453619644152	0	CD38
52	ENSG00000004478	857.676601710544	609.535159221544	562.153382100406	559	FKBP4
53	ENSG00000004487	623.764801244032	593.419921730461	807.764652622617	597	KDM1A
54	ENSG00000004534	268.455737244267	271.115171908805	419.233030718947	399	RBM6
55	ENSG00000004660	75.0096912888393	72.9925462831398	67.7548332475065	76	CAMKK1
56	ENSG00000004700	576.390259377397	594.367876876995	579.092090412282	463	RECQL
57	ENSG00000004766	93.7621141110491	103.327110972237	65.6374947085219	70	VPS50
58	ENSG00000004776	0	0	2.11733853898458	1	HSPB6
59	ENSG00000004777	28.6221190444255	33.1784301286999	19.0560468508612	16	ARHGAP33
60	ENSG00000004779	271.416646110932	352.639314510753	206.440507550996	294	NDUFAB1
61	ENSG00000004799	62.1790861999589	63.5129948177969	146.096359189936	147	PDK4
62	ENSG00000004809	0	0.947955146534283	0	0	SLC22A16
63	ENSG00000004838	6.90878735555099	2.84386543960285	15.8800390423843	15	ZMYND10
64	ENSG00000004846	0.98696962222157	0	2.11733853898458	1	ABCB5
65	ENSG00000004848	0	0	0	0	ARX
66	ENSG00000004864	102.644840711043	77.7323220158112	85.7522108288754	84	SLC25A13
67	ENSG00000004866	71.061812799953	63.5129948177969	86.8108800983677	53	ST7
68	ENSG00000004897	610.934196155152	1042.75066118771	885.047509295554	1039	CDC27
69	ENSG00000004939	1.97393924444314	2.84386543960285	2.11733853898458	0	SLC4A1
70	ENSG00000004948	1.97393924444314	0	3.17600780847687	0	CALCR
71	ENSG00000004961	157.915139555451	123.234169049457	155.624382615367	175	HCCS
72	ENSG00000004975	149.032412955457	129.869855075197	163.035067501813	152	DVL2
73	ENSG00000005001	0	0	0	0	PRSS22
74	ENSG00000005007	400.709666621957	322.304749821656	401.235653137578	489	UPF1
75	ENSG00000005020	251.6772536665	248.364248391982	282.664694954441	310	SKAP2
76	ENSG00000005022	4103.81968919729	3892.30383166976	3943.54302885878	3734	SLC25A5
77	ENSG00000005059	91.788174866606	192.434894746459	112.218942566183	144	MCUB
78	ENSG00000005073	1.97393924444314	2.84386543960285	0	0	HOXA11
79	ENSG00000005075	120.410293911031	128.921899928662	85.7522108288754	148	POLR2J
80	ENSG00000005100	230.950891599847	218.977638849419	173.621760196735	158	DHX33
81	ENSG00000005102	0.98696962222157	0	0	0	MEOX1
82	ENSG00000005108	21.7133316888745	13.27137205148	6.35201561695374	6	THSD7A
83	ENSG00000005156	252.664223288722	197.174670479131	202.205830473027	204	LIG3
84	ENSG00000005175	144.097564844349	200.966491065268	263.60864810358	238	RPAP3
85	ENSG00000005187	95.7360533554922	70.1486808435369	37.0534244322301	4	ACSM3
86	ENSG00000005189	67.1139343110667	68.2527705504683	39.1707629712147	41	REXO5
87	ENSG00000005194	172.719683888775	133.661675661334	280.547356415457	269	CIAPIN1
88	ENSG00000005206	76.9836305332824	155.464644031622	136.568335764505	204	SPPL2B
89	ENSG00000005238	60.2051469555157	31.2825198356313	53.9921327441068	50	FAM214B
90	ENSG00000005243	52.3093899777432	38.8661610079056	55.0508020135991	24	COPZ2
91	ENSG00000005302	290.169068933141	403.828892423604	285.840702762918	344	MSL3
92	ENSG00000005339	222.068164999853	129.869855075197	193.736476317089	165	CREBBP
93	ENSG00000005379	1.97393924444314	0.947955146534283	1.05866926949229	0	TSPOAP1
94	ENSG00000005381	0	0	0	0	MPO
95	ENSG00000005421	0	0	0	0	PON1
96	ENSG00000005436	77.970600155504	74.8884565762083	74.1068488644603	100	GCFC2
97	ENSG00000005448	208.250590288751	193.382849892994	188.443129969628	235	WDR54
98	ENSG00000005469	63.1660558221805	63.5129948177969	78.3415259424294	73	CROT
99	ENSG00000005471	1.97393924444314	1.89591029306857	11.6453619644152	20	ABCB4
100	ENSG00000005483	281.286342333147	238.884696926639	221.261877323888	215	KMT2E
101	ENSG00000005486	140.149686355463	119.44234846332	145.037689920444	190	RHBDD2
102	ENSG00000005513	0	0	0	0	SOX8
103	ENSG00000005801	131.266959755469	116.598483023717	94.2215649848138	111	ZNF195
104	ENSG00000005810	154.954230688786	262.583575589996	209.616515359473	129	MYCBP2
105	ENSG00000005812	80.9315090221687	124.182124195991	111.16027329669	116	FBXL3
106	ENSG00000005844	0	0.947955146534283	0	0	ITGAL
107	ENSG00000005882	97.7099925999354	65.4089051108655	45.5227785881684	71	PDK2
108	ENSG00000005884	1130.0802174437	2594.55323606433	3815.44404725021	2622	ITGA3
109	ENSG00000005889	170.745744644332	403.828892423604	250.904616869673	306	ZFX
110	ENSG00000005893	1598.89078799894	1755.61293138149	1986.06354956753	1883	LAMP2
111	ENSG00000005961	1.97393924444314	7.58364117227426	7.41068488644603	1	ITGA2B
112	ENSG00000005981	1.97393924444314	3.79182058613713	3.17600780847687	0	ASB4
113	ENSG00000006007	277.338463844261	206.654221944474	251.963286139165	299	GDE1
114	ENSG00000006015	12.8306050888804	72.0445911366055	41.2881015101993	82	REX1BD
115	ENSG00000006016	0.98696962222157	8.53159631880854	1.05866926949229	6	CRLF1
116	ENSG00000006025	48.3615114888569	86.2639183346197	109.042934757706	204	OSBPL7
117	ENSG00000006042	129.293020511026	109.962796997977	43.4054400491839	66	TMEM98
118	ENSG00000006059	0	0	0	0	KRT33A
119	ENSG00000006062	54.2833292221863	45.5018470336456	88.9282186373523	91	MAP3K14
120	ENSG00000006071	0	0	0	8	ABCC8
121	ENSG00000006116	0.98696962222157	0	0	0	CACNG3
122	ENSG00000006118	214.172408022081	171.579881522705	276.312679337488	269	TMEM132A
123	ENSG00000006125	5002.94901504114	1687.36016083102	1812.4417893708	1719	AP2B1
124	ENSG00000006128	0	0	0	0	TAC1
125	ENSG00000006194	100.6709014666	98.5873352395654	119.629627452629	105	ZNF263
126	ENSG00000006210	3.94787848888628	0	0	3	CX3CL1
127	ENSG00000006282	206.276651044308	182.007388134582	245.611270522211	343	SPATA20
128	ENSG00000006283	3.94787848888628	2.84386543960285	2.11733853898458	2	CACNA1G
129	ENSG00000006327	46.3875722444138	132.7137205148	91.0455571763369	258	TNFRSF12A
130	ENSG00000006377	0	0	0	1	DLX6
131	ENSG00000006432	45.4006026221922	36.0222955683027	69.8721717864911	43	MAP3K9
132	ENSG00000006451	290.169068933141	291.022229986025	290.075379840887	235	RALA
133	ENSG00000006453	85.8663571332766	103.327110972237	115.39495037466	86	BAIAP2L1
134	ENSG00000006459	34.5439367777549	43.605936740577	130.216320147552	34	KDM7A
135	ENSG00000006468	234.898770088734	271.115171908805	304.896749613779	419	ETV1
136	ENSG00000006530	200.354833310979	172.527836669239	230.789900749319	183	AGK
137	ENSG00000006534	201.3418029332	262.583575589996	521.923949859699	703	ALDH3B1
138	ENSG00000006555	0	0	1.05866926949229	0	TTC22
139	ENSG00000006576	202.328772555422	350.743404217685	167.269744579782	165	PHTF2
140	ENSG00000006606	4.93484811110785	3.79182058613713	4.23467707796916	4	CCL26
141	ENSG00000006607	132.25392937769	145.037137419745	250.904616869673	339	FARP2
142	ENSG00000006611	0	0	0	0	USH1C
143	ENSG00000006625	313.856339866459	327.044525554327	215.968530976427	204	GGCT
144	ENSG00000006634	263.520889133159	250.260158685051	121.746965991613	93	DBF4
145	ENSG00000006638	0	0	0	7	TBXA2R
146	ENSG00000006652	94.7490837332707	200.018535918734	207.499176820489	116	IFRD1
147	ENSG00000006659	0	0	0	0	LGALS14
148	ENSG00000006695	92.7751444888275	92.8996043603597	47.640117127153	45	COX10
149	ENSG00000006704	166.797866155445	181.059432988048	214.909861706935	172	GTF2IRD1
150	ENSG00000006712	159.889078799894	209.498087384076	233.965908557796	221	PAF1
151	ENSG00000006715	273.390585355375	167.788060936568	287.958041301903	150	VPS41
152	ENSG00000006740	8.88272659999413	24.6468338098913	12.7040312339075	6	ARHGAP44
153	ENSG00000006744	364.191790599759	317.564974088985	383.238275556209	334	ELAC2
154	ENSG00000006747	21.7133316888745	0.947955146534283	3.17600780847687	1	SCIN
155	ENSG00000006756	47.3745418666353	74.8884565762083	80.458864481414	144	ARSD
156	ENSG00000006757	50.3354507333	36.0222955683027	96.3389035237983	125	PNPLA4
157	ENSG00000006788	0	0	1.05866926949229	0	MYH13
158	ENSG00000006837	12.8306050888804	9.47955146534283	2.11733853898458	8	CDKL3
159	ENSG00000007001	0.98696962222157	0	0	0	UPP2
160	ENSG00000007047	126.332111644361	43.605936740577	107.984265488214	137	MARK4
161	ENSG00000007062	0	0.947955146534283	0	0	PROM1
162	ENSG00000007080	142.123625599906	148.828958005882	113.277611835675	222	CCDC124
163	ENSG00000007129	0	0	0	0	CEACAM21
164	ENSG00000007168	355.309063999765	228.457190314762	533.569311824114	354	PAFAH1B1
165	ENSG00000007171	0	0	0	2	NOS2
166	ENSG00000007174	0.98696962222157	0	4.23467707796916	5	DNAH9
167	ENSG00000007202	1012.63083239933	859.795317906594	2050.64237500656	1612	KIAA0100
168	ENSG00000007216	0	0	0	0	SLC13A2
169	ENSG00000007237	0	1.89591029306857	0	0	GAS7
170	ENSG00000007255	22.7003013110961	18.9591029306857	20.1147161203535	45	TRAPPC6A
171	ENSG00000007264	0	0	0	1	MATK
172	ENSG00000007306	0	0	0	0	CEACAM7
173	ENSG00000007312	0.98696962222157	0	0	0	CD79B
174	ENSG00000007314	0	0	0	1	SCN4A
175	ENSG00000007341	53.2963595999648	75.8364117227426	29.6427395457841	42	ST7L
176	ENSG00000007350	0	0	0	0	TKTL1
177	ENSG00000007372	2.96090886666471	0	0	1	PAX6
178	ENSG00000007376	31.5830279110902	91.0036940672911	41.2881015101993	121	RPUSD1
179	ENSG00000007384	70.0748431777314	96.6914249464968	117.512288913644	176	RHBDF1
180	ENSG00000007392	98.696962222157	139.34940654054	257.256632486626	180	LUC7L
181	ENSG00000007402	1.97393924444314	3.79182058613713	2.11733853898458	5	CACNA2D2
182	ENSG00000007516	10.8566658444373	8.53159631880854	42.3467707796916	18	BAIAP3
183	ENSG00000007520	86.8533267554981	107.118931558374	85.7522108288754	133	TSR3
184	ENSG00000007541	60.2051469555157	65.4089051108655	136.568335764505	118	PIGQ
185	ENSG00000007545	51.3224203555216	60.6691293781941	76.2241874034448	90	CRAMP1
186	ENSG00000007866	83.8924178888334	83.4200528950169	88.9282186373523	99	TEAD3
187	ENSG00000007908	0.98696962222157	0	0	0	SELE
188	ENSG00000007923	178.641501622104	146.933047712814	146.096359189936	174	DNAJC11
189	ENSG00000007933	319.778157599789	261.635620443462	188.443129969628	189	FMO3
190	ENSG00000007944	79.9445393999471	75.8364117227426	127.040312339075	115	MYLIP
191	ENSG00000007952	0.98696962222157	0	0	0	NOX1
192	ENSG00000008018	683.969948199548	751.728431201686	680.724340283542	669	PSMB1
193	ENSG00000008056	4.93484811110785	8.53159631880854	3.17600780847687	11	SYN1
194	ENSG00000008083	209.237559910973	170.631926376171	151.389705537397	191	JARID2
195	ENSG00000008086	67.1139343110667	75.8364117227426	96.3389035237983	111	CDKL5
196	ENSG00000008118	0	0	0	3	CAMK1G
197	ENSG00000008128	49.3484811110785	67.3048154039341	111.16027329669	181	CDK11A
198	ENSG00000008130	264.507858755381	179.163522694979	292.192718379872	266	NADK
199	ENSG00000008196	0	0	0	0	TFAP2B
200	ENSG00000008197	0	0	0	0	TFAP2D
201	ENSG00000008226	3.94787848888628	15.1672823445485	15.8800390423843	0	DLEC1
202	ENSG00000008256	95.7360533554922	110.910752144511	219.144538784904	188	CYTH3
203	ENSG00000008277	9.8696962222157	6.63568602573998	19.0560468508612	13	ADAM22
204	ENSG00000008282	642.517224066242	654.089051108655	564.27072063939	438	SYPL1
205	ENSG00000008283	221.081195377632	244.572427805845	170.445752388259	233	CYB561
206	ENSG00000008294	875.442054910532	750.780476055152	1119.01341785335	988	SPAG9
207	ENSG00000008300	120.410293911031	76.7843668692769	164.093736771305	217	CELSR3
208	ENSG00000008311	51.3224203555216	69.2007256970026	87.86954936786	76	AASS
209	ENSG00000008323	6.90878735555099	7.58364117227426	5.29334634746145	5	PLEKHG6
210	ENSG00000008324	68.1009039332883	91.0036940672911	65.6374947085219	55	SS18L2
211	ENSG00000008382	34.5439367777549	34.1263852752342	43.4054400491839	83	MPND
212	ENSG00000008394	1517.95927897677	1282.58331326088	1440.84887577901	1030	MGST1
213	ENSG00000008405	57.244238088851	39.8141161544399	115.39495037466	113	CRY1
214	ENSG00000008438	0.98696962222157	0	1.05866926949229	0	PGLYRP1
215	ENSG00000008441	223.055134622075	209.498087384076	160.917728962828	213	NFIX
216	ENSG00000008513	176.667562377661	159.256464617759	226.55522367135	87	ST3GAL1
217	ENSG00000008516	0	0.947955146534283	0	1	MMP25
218	ENSG00000008517	542.833292221863	437.955277698839	182.091114352674	172	IL32
219	ENSG00000008710	180.615440866547	658.828826841326	450.993108803715	991	PKD1
220	ENSG00000008735	1.97393924444314	0	2.11733853898458	5	MAPK8IP2
221	ENSG00000008838	285.234220822034	274.906992494942	303.838080344287	230	MED24
222	ENSG00000008853	92.7751444888275	36.970250714837	60.3441483610605	130	RHOBTB2
223	ENSG00000008869	200.354833310979	209.498087384076	346.184851123979	241	HEATR5B
224	ENSG00000008952	690.878735555099	703.382718728438	598.148137263144	611	SEC62
225	ENSG00000008988	3654.74851108647	3752.00646998269	3594.18216992632	3432	RPS20
226	ENSG00000009307	1775.5583503766	1880.74301072402	1580.59321935199	1225	CSDE1
227	ENSG00000009335	653.373889910679	601.951518049269	779.180582346325	773	UBE3C
228	ENSG00000009413	525.067839021875	316.61701894245	172.563090927243	558	REV3L
229	ENSG00000009694	266.481797999824	168.736016083102	854.346100480278	688	TENM1
230	ENSG00000009709	0	0	0	0	PAX7
231	ENSG00000009724	3.94787848888628	4.73977573267141	11.6453619644152	8	MASP2
232	ENSG00000009765	0	0	0	2	IYD
233	ENSG00000009780	22.7003013110961	41.7100264475084	52.9334634746145	71	FAM76A
234	ENSG00000009790	0.98696962222157	0	3.17600780847687	3	TRAF3IP3
235	ENSG00000009830	51.3224203555216	98.5873352395654	96.3389035237983	67	POMT2
236	ENSG00000009844	374.061486821975	346.951583631547	364.182228705348	359	VTA1
237	ENSG00000009950	88.8272659999413	79.6282323088797	101.63224987126	88	MLXIPL
238	ENSG00000009954	538.885413732977	550.761940136418	578.03342114279	501	BAZ1B
239	ENSG00000010017	162.849987666559	129.869855075197	201.147161203535	176	RANBP9
240	ENSG00000010030	7.89575697777256	1.89591029306857	1.05866926949229	0	ETV7
241	ENSG00000010072	50.3354507333	54.9813984989884	48.6987863966453	56	SPRTN
242	ENSG00000010165	143.110595222128	161.152374910828	123.864304530598	150	METTL13
243	ENSG00000010219	129.293020511026	127.025989635594	49.7574556661376	41	DYRK4
244	ENSG00000010244	981.04780448824	889.181927449157	983.503751358337	981	ZNF207
245	ENSG00000010256	922.816596777168	746.04070032248	964.447704507476	1046	UQCRC1
246	ENSG00000010270	241.807557444285	243.624472659311	163.035067501813	175	STARD3NL
247	ENSG00000010278	143.110595222128	135.557585954402	208.557846089981	173	CD9
248	ENSG00000010282	0	0	0	0	HHATL
249	ENSG00000010292	1717.32714266553	1582.13713956572	1096.78136319401	1498	NCAPD2
250	ENSG00000010295	84.879387511055	79.6282323088797	88.9282186373523	126	IFFO1
251	ENSG00000010310	7.89575697777256	12.3234169049457	13.7627005033998	28	GIPR
252	ENSG00000010318	21.7133316888745	20.8550132237542	25.4080624678149	29	PHF7
253	ENSG00000010319	1.97393924444314	18.9591029306857	2.11733853898458	6	SEMA3G
254	ENSG00000010322	297.077856288692	279.646768227613	409.705007293516	455	NISCH
255	ENSG00000010327	0	4.73977573267141	0	1	STAB1
256	ENSG00000010361	39.4787848888628	32.2304749821656	21.1733853898458	53	FUZ
257	ENSG00000010379	0	0	5.29334634746145	0	SLC6A13
258	ENSG00000010404	570.468441644067	563.085357041364	933.746295692199	912	IDS
259	ENSG00000010438	76.9836305332824	72.0445911366055	125.981643069582	119	PRSS3
260	ENSG00000010539	56.2572684666295	35.0743404217685	41.2881015101993	56	ZNF200
261	ENSG00000010610	1.97393924444314	2.84386543960285	3.17600780847687	0	CD4
262	ENSG00000010626	29.6090886666471	59.7211742316598	67.7548332475065	71	LRRC23
263	ENSG00000010671	2.96090886666471	0	1.05866926949229	0	BTK
264	ENSG00000010704	252.664223288722	134.609630807868	171.504421657751	114	HFE
265	ENSG00000010803	81.9184786443903	94.7955146534283	78.3415259424294	30	SCMH1
266	ENSG00000010810	33.5569671555334	13.27137205148	38.1120937017224	76	FYN
267	ENSG00000010818	152.980291444343	141.245316833608	139.744343572982	124	HIVEP2
268	ENSG00000010932	7.89575697777256	10.4275066118771	9.52802342543061	4	FMO1
269	ENSG00000011007	436.240573021934	259.739710150393	349.360858932456	291	ELOA
270	ENSG00000011009	141.136655977684	146.933047712814	212.79252316795	154	LYPLA2
271	ENSG00000011021	123.371202777696	104.275066118771	103.749588410244	146	CLCN6
272	ENSG00000011028	403.670575488622	514.739644568115	1119.01341785335	831	MRC2
273	ENSG00000011052	510.263294688551	742.248879736343	303.838080344287	533	NME1-NME2
274	ENSG00000011083	0	0	0	0	SLC6A7
275	ENSG00000011105	52.3093899777432	99.5352903860997	56.1094712830913	94	TSPAN9
276	ENSG00000011114	0	0	0	114	BTBD7
277	ENSG00000011132	72.0487824221746	79.6282323088797	45.5227785881684	75	APBA3
278	ENSG00000011143	52.3093899777432	25.5947889564256	46.5814478576607	26	MKS1
279	ENSG00000011198	151.993321822122	243.624472659311	136.568335764505	158	ABHD5
280	ENSG00000011201	0	0	1.05866926949229	2	ANOS1
281	ENSG00000011243	48.3615114888569	109.962796997977	195.853814856074	203	AKAP8L
282	ENSG00000011258	158.902109177673	107.118931558374	128.098981608567	75	MBTD1
283	ENSG00000011260	381.957243799747	314.721108649382	207.499176820489	211	UTP18
284	ENSG00000011275	321.752096844232	274.906992494942	407.587668754531	464	RNF216
285	ENSG00000011295	221.081195377632	227.509235168228	279.488687145964	257	TTC19
286	ENSG00000011304	1165.61112384367	910.036940672911	953.861011812553	1018	PTBP1
287	ENSG00000011332	9.8696962222157	6.63568602573998	13.7627005033998	18	DPF1
288	ENSG00000011347	44.4136329999706	44.5538918871113	35.9947551627378	99	SYT7
289	ENSG00000011376	158.902109177673	133.661675661334	178.915106544197	175	LARS2
290	ENSG00000011405	3.94787848888628	4.73977573267141	2.11733853898458	25	PIK3C2A
291	ENSG00000011422	118.436354666588	98.5873352395654	112.218942566183	80	PLAUR
292	ENSG00000011426	1147.84567064369	1237.08146622724	1037.49588410244	845	ANLN
293	ENSG00000011451	119.42332428881	179.163522694979	86.8108800983677	149	WIZ
294	ENSG00000011454	320.76512722201	191.486939599925	330.304812081594	289	RABGAP1
295	ENSG00000011465	791.549637021699	697.694987849232	181.032445083181	118	DCN
296	ENSG00000011478	135.214838244355	161.152374910828	115.39495037466	115	QPCTL
297	ENSG00000011485	381.957243799747	322.304749821656	307.014088152764	322	PPP5C
298	ENSG00000011523	112.514536933259	109.014841851442	279.488687145964	256	CEP68
299	ENSG00000011566	81.9184786443903	85.3159631880854	121.746965991613	163	MAP4K3
300	ENSG00000011590	0	1.89591029306857	1.05866926949229	0	ZBTB32
301	ENSG00000011600	0	0	0	0	TYROBP
302	ENSG00000011638	0	65.4089051108655	0	0	TMEM159
303	ENSG00000011677	63.1660558221805	52.1375330593855	91.0455571763369	85	GABRA3
304	ENSG00000012048	376.035426066418	382.97387919985	277.37134860698	146	BRCA1
305	ENSG00000012061	213.185438399859	171.579881522705	292.192718379872	313	ERCC1
306	ENSG00000012124	0.98696962222157	5.6877308792057	0	3	CD22
307	ENSG00000012171	10.8566658444373	21.8029683702885	10.5866926949229	18	SEMA3B
308	ENSG00000012174	607.973287288487	536.542612938404	406.528999485039	387	MBTPS2
309	ENSG00000012211	118.436354666588	169.683971229637	101.63224987126	130	PRICKLE3
310	ENSG00000012223	0	0	1.05866926949229	0	LTF
311	ENSG00000012232	0.98696962222157	1.89591029306857	74.1068488644603	145	EXTL3
312	ENSG00000012504	0	1.89591029306857	0	0	NR1H4
313	ENSG00000012660	957.360533554922	938.47559506894	844.818077054847	726	ELOVL5
314	ENSG00000012779	0	0	0	0	ALOX5
315	ENSG00000012817	0.98696962222157	0	4.23467707796916	0	KDM5D
316	ENSG00000012822	324.713005710896	391.505475518659	580.150759681775	560	CALCOCO1
317	ENSG00000012963	218.120286510967	320.408839528588	246.669939791703	108	UBR7
318	ENSG00000012983	51.3224203555216	56.877308792057	19.0560468508612	13	MAP4K5
319	ENSG00000013016	49.3484811110785	47.3977573267141	42.3467707796916	38	EHD3
320	ENSG00000013288	131.266959755469	165.892150643499	239.259254905257	288	MAN2B2
321	ENSG00000013293	1.97393924444314	0	9.52802342543061	6	SLC7A14
322	ENSG00000013297	0	0.947955146534283	0	0	CLDN11
323	ENSG00000013306	531.976626377426	541.282388671075	643.670915851312	767	SLC25A39
324	ENSG00000013364	807.341150977244	645.557454789846	3585.71281577038	765	MVP
325	ENSG00000013374	328.660884199783	345.055673338479	393.824968251132	383	NUB1
326	ENSG00000013375	289.18209931092	1839.98093942304	484.870525427469	187	PGM3
327	ENSG00000013392	52.3093899777432	55.9293536455227	55.0508020135991	28	RWDD2A
328	ENSG00000013441	245.755435933171	304.293602037505	580.150759681775	566	CLK1
329	ENSG00000013503	76.9836305332824	88.1598286276883	125.981643069582	142	POLR3B
330	ENSG00000013523	267.468767622045	210.446042530611	138.68567430349	123	ANGEL1
331	ENSG00000013561	161.863018044337	258.791755003859	165.152406040797	223	RNF14
332	ENSG00000013563	218.120286510967	206.654221944474	251.963286139165	402	DNASE1L1
333	ENSG00000013573	218.120286510967	190.538984453391	187.384460700135	271	DDX11
334	ENSG00000013583	138.17574711102	173.475791815774	176.797768005212	170	HEBP1
335	ENSG00000013588	80.9315090221687	72.0445911366055	67.7548332475065	135	GPRC5A
336	ENSG00000013619	29.6090886666471	24.6468338098913	19.0560468508612	60	MAMLD1
337	ENSG00000013725	0.98696962222157	1.89591029306857	0	2	CD6
338	ENSG00000013810	210.224529533194	283.43858881375	200.088491934043	85	TACC3
339	ENSG00000014123	506.315416199665	554.553760722555	392.766298981639	390	UFL1
340	ENSG00000014138	163.836957288781	113.754617584114	67.7548332475065	64	POLA2
341	ENSG00000014164	31.5830279110902	46.4498021801798	26.4667317373072	59	ZC3H3
342	ENSG00000014216	660.28267726623	482.50916958595	822.586022395509	651	CAPN1
343	ENSG00000014257	50.3354507333	59.7211742316598	24.3493931983227	19	ACPP
344	ENSG00000014641	1088.62749331039	1012.41609649861	746.361834992064	660	MDH1
345	ENSG00000014824	558.624806177408	605.743338635407	565.329389908883	535	SLC30A9
346	ENSG00000014914	181.602410488769	237.936741780105	173.621760196735	142	MTMR11
347	ENSG00000014919	192.459076333206	174.423746962308	322.894127195148	323	COX15
348	ENSG00000015133	23.6872709333177	37.9182058613713	56.1094712830913	12	CCDC88C
349	ENSG00000015153	75.0096912888393	78.6802771623455	42.3467707796916	35	YAF2
350	ENSG00000015171	287.208160066477	290.07427483949	228.672562210335	219	ZMYND11
351	ENSG00000015285	13.817574711102	16.1152374910828	6.35201561695374	29	WAS
352	ENSG00000015413	0	0.947955146534283	0	0	DPEP1
353	ENSG00000015475	256.612101777608	334.628166726602	225.496554401858	266	BID
354	ENSG00000015479	2043.02711799865	1731.91405271813	1899.25266946917	1261	MATR3
355	ENSG00000015520	0	0	0	0	NPC1L1
356	ENSG00000015532	123.371202777696	129.869855075197	501.809233739345	526	XYLT2
357	ENSG00000015568	9.8696962222157	264.479485883065	2113.10386190661	37	RGPD5
358	ENSG00000015592	0	0	0	0	STMN4
359	ENSG00000015676	386.892091910855	321.356794675122	497.574556661376	511	NUDCD3
