	sum159_dmso1.trimmed	sum159_dmso2.trimmed	sum159_jq1.trimmed	sum159_jq2.trimmed
ENSG00000163577	6.16486671764236	5.86473236661419	6.28683743159427	6.19900203348644
ENSG00000163581	0	0	0	0
ENSG00000163584	9.32348326328921	9.30581337752267	9.15850812378916	9.07232800470807
ENSG00000163586	0	0	0	0
ENSG00000163590	5.78085590731126	6.25282681484033	6.83064485458313	6.78545139034848
ENSG00000163596	4.68861465768832	4.49869430704696	4.48147259224681	4.72038608357258
ENSG00000163597	6.92367837897058	7.40223424607278	6.86421514032277	6.50497614201505
ENSG00000163599	0	0	0	0
ENSG00000163600	0	0	0	0
ENSG00000163602	3.23924476693564	3.19212402015197	3.4610418943193	3.30165012801136
ENSG00000163605	8.42106697572082	8.49715011985496	8.81657849987753	8.6346351012784
ENSG00000163606	0	0	0	0
ENSG00000163607	5.97817138284497	6.29178694572589	6.00874256441341	6.25939590525097
ENSG00000163608	7.91394990964664	7.78465489813673	7.97879007985734	7.77935763360513
ENSG00000163611	6.27082874989952	7.53592370106617	6.6986005602982	6.68780888751045
ENSG00000163612	0	0	0	0
ENSG00000163617	3.88924375820797	4.19648112793145	3.92620538048002	3.72667241716954
ENSG00000163618	-0.0481465381481992	-0.0276511684856421	-0.0707694197757562	-0.0478509854491847
ENSG00000163623	3.91021053958433	3.90024091087189	3.89023972764153	4.04587689778979
ENSG00000163624	5.99334770171546	6.13365365167324	6.12367057483379	6.16788484065573
ENSG00000163625	7.36467396057408	7.80478924013441	7.96752201531148	9.29664803064378
ENSG00000163626	6.67028599726199	6.74915765443114	6.69092141642208	6.80759068567054
ENSG00000163629	8.31999341487004	8.18480890371505	8.62715942216056	8.53866861863843
ENSG00000163630	0	0	0	0
ENSG00000163631	-1.7158065836579	-1.7280686287991	-1.72740477834365	-1.72774741495322
ENSG00000163632	-0.440276282967506	-0.463260696186641	-0.485027787921273	-0.485122785758498
ENSG00000163633	1.23023171027586	1.22996531494757	1.23071515838429	1.47776120092381
ENSG00000163634	7.77942260702364	7.93415795071857	7.6370014423954	7.41723800069627
ENSG00000163635	5.54953695504763	5.38009576701781	5.61999833218897	5.40556725265564
ENSG00000163636	8.40279004456593	8.44400207768987	8.58982824726905	8.40379582854849
ENSG00000163637	6.50068647014939	6.54108375205483	6.58821048652356	6.71585840031427
ENSG00000163638	6.81905026273464	6.94403101617713	6.87742153428096	6.98485629019564
ENSG00000163644	7.23092068433073	7.31727705012087	7.44078633671851	6.99122543439477
ENSG00000163645	-1.7158065836579	-1.7280686287991	-1.72740477834365	-1.72774741495322
ENSG00000163646	-0.981788704310171	-1.02673387630962	-1.02581142382208	-1.02646032749837
ENSG00000163655	8.97993162133557	8.95704132452162	8.73293770316492	8.55051947815592
ENSG00000163659	8.72338917247743	8.55876000926045	8.6077520075581	8.41667695177109
ENSG00000163660	8.77927305302623	8.57073569752762	8.78851074449617	8.58562443519799
ENSG00000163661	5.85319570172483	5.81023226618365	5.77904752258881	5.81096479946748
ENSG00000163666	-1.72803815437241	-1.72829709751873	-1.71474735135719	-1.7279539458844
ENSG00000163673	0	0	0	0
ENSG00000163681	7.90401267244432	7.23701226565608	7.01129087731233	7.23044873984672
ENSG00000163682	12.4721930380638	12.3999034834348	12.1998179711725	12.0072285945963
ENSG00000163683	7.7772121654319	7.6501531475027	7.20501397671965	7.08347138310841
ENSG00000163684	6.58921860902854	6.88035496815431	7.24592645111648	6.97569384241894
ENSG00000163686	5.47794520255376	5.61884711387442	5.54980859298075	5.49646091286183
ENSG00000163687	0.33042342481823	0.307398628750408	0.355769214891117	0.353269252441225
ENSG00000163689	5.11897398782111	5.32277158049923	4.96697164812081	5.2391215273657
ENSG00000163694	6.40566439877657	6.28500080440393	6.29743708668566	6.2864655424763
ENSG00000163697	8.04591195024518	7.41222268414248	8.32816075314538	7.53375873441523
ENSG00000163701	1.6014157533669	1.80476776321013	1.5775464938224	1.62578710253544
ENSG00000163702	5.70495665084514	5.73098910889771	6.18031777570095	6.04219511776804
ENSG00000163703	3.6781643465749	4.00464428881248	3.68634331335121	4.86145059096404
ENSG00000163704	3.9142955020044	3.70849575572421	3.78754932246589	4.02476583988477
ENSG00000163705	0	0	0	0
ENSG00000163710	8.23419085868942	8.2604720500985	7.73193735820611	7.7605683937122
ENSG00000163714	9.91693096867318	9.50394733497454	9.65099880633814	9.60206782814229
ENSG00000163719	7.15368158727087	7.25375682538973	7.20846271393637	7.35464315763848
ENSG00000163728	8.07254127862205	7.80297402278074	8.4265090467512	8.35820795780784
ENSG00000163734	3.60061924280804	3.61039107506499	3.76059775141856	3.54447927026237
ENSG00000163735	-1.72786490356199	-1.72811031091821	-1.72743819337981	-1.71561575705874
ENSG00000163736	0	0	0	0
ENSG00000163737	0	0	0	0
ENSG00000163738	6.5971199895504	6.16714781281948	6.14043660289569	6.13508333997111
ENSG00000163739	-1.05470772909936	-1.01247126374676	-1.05393786405145	-1.05456374298148
ENSG00000163743	6.23391900005696	6.7093895619195	6.08601667856638	6.25145967578425
ENSG00000163746	-1.72771006534823	-1.71637323087175	-1.7273043650726	-1.72763418814369
ENSG00000163749	-1.03099484758363	-1.00946217356733	-1.03020606570439	-1.00835206753886
ENSG00000163751	0	0	0	0
ENSG00000163754	7.78125690577165	7.86682156138653	7.63449674338588	8.52330251692232
ENSG00000163755	9.42869411616428	9.46315793706675	9.43787337016142	9.40612729588682
ENSG00000163762	3.03313088844497	3.02253104943182	2.69794903430835	2.72262038985142
ENSG00000163781	8.5397856897357	8.81520850637701	8.43371400274499	8.39943958290878
ENSG00000163785	8.2709242023604	8.46657431487697	8.87574024700871	8.50280622235687
ENSG00000163788	6.3666524051718	6.11548201107474	6.55286257410416	6.46857096958136
ENSG00000163792	-1.72771006534823	-1.71637323087175	-1.7273043650726	-1.72763418814369
ENSG00000163793	-0.47797546506268	-0.478040015522482	-0.477858125634858	-0.410676792915229
ENSG00000163794	2.62908410951857	2.79398412444629	2.74958386256947	2.85981719097293
ENSG00000163795	4.0962379045953	4.11892922653034	4.18487524794613	4.18320376727822
ENSG00000163798	7.36362105006697	7.12499321928561	7.11332963177421	7.05113463323588
ENSG00000163803	1.56142785822942	1.53760438620125	1.47337726525022	1.58342303033262
ENSG00000163806	1.92059006051434	2.01625855265832	1.87826088097395	1.94306194679734
ENSG00000163811	8.72636489011088	8.43644718198793	8.60225564378928	7.85640409052002
ENSG00000163812	7.46778799073097	7.98531012352014	8.00712591084066	8.06432402190817
ENSG00000163814	9.58745046406371	9.54205601224452	9.5036833401152	9.37637031228946
ENSG00000163815	1.52422464318821	1.55880306132104	1.4156311528764	1.41526851799996
ENSG00000163817	1.45693334706116	1.36975483740139	1.34822010424207	1.45822245221382
ENSG00000163818	7.00320699024108	7.03970461089775	6.91749458625229	7.00146528889415
ENSG00000163820	9.31434864984985	9.30731372298468	9.0244601983764	8.92879640819321
ENSG00000163823	-0.0163590307394262	-0.0609526981005	-0.0827001847722157	-0.0828261982044349
ENSG00000163825	0	0	0	0
ENSG00000163827	0.600600633053854	0.555145893616135	0.649142077478044	0.555324697448596
ENSG00000163832	7.33405448501302	7.19193961696662	6.98085338738458	7.00367412640086
ENSG00000163833	3.93719469634033	3.79952128836941	3.73780479456453	3.53355089231724
ENSG00000163840	8.05419529299751	7.81164805114502	7.57965880110879	7.13286149635787
ENSG00000163848	7.65783712941536	8.75883951070819	7.88062770566698	8.45086459711128
ENSG00000163864	6.38142630363698	6.16278113220133	6.35333951525857	5.97762237943977
ENSG00000163866	6.61674022138406	6.50698086462636	6.77085300723346	6.5968705181565
ENSG00000163867	6.67194651035221	6.99774755879061	6.95974596106569	6.66598064851456
ENSG00000163870	7.63096930472513	7.69312884237318	7.53904801973024	7.73486530354543
ENSG00000163872	8.76175194097187	8.80664261397542	9.06511168500231	8.89859683172262
ENSG00000163873	-1.7158065836579	-1.7280686287991	-1.72740477834365	-1.72774741495322
ENSG00000163874	6.3504037135722	6.12182471002784	5.7106657956069	5.91159546674494
ENSG00000163875	7.39536059648805	7.17248072100254	6.97212364443731	7.39270566395427
ENSG00000163877	6.63181419487981	6.74574380393723	6.50298284388169	6.23706973714792
ENSG00000163879	0.568613502331253	0.524281475807537	0.481135160476583	0.480947901679009
ENSG00000163882	8.31986481720539	8.10440007917206	8.34098879422227	8.38835864708422
ENSG00000163884	4.16806274204033	4.16797750838807	3.90726949918613	3.89594166577674
ENSG00000163885	-1.72803815437241	-1.72829709751873	-1.71474735135719	-1.7279539458844
ENSG00000163888	0.275552214828242	0.297508993669228	0.300089930756228	0.343104364858417
ENSG00000163898	2.02450141739157	2.10451685119361	2.11764338870723	2.0473830689709
ENSG00000163900	6.22185015407914	6.33651735613408	6.61483751543663	6.42832273183893
ENSG00000163902	10.6463085203396	10.5983084288833	10.1996370827487	10.1488360334589
ENSG00000163904	7.30030867123175	7.48687192173936	7.53341727496473	7.6362302935945
ENSG00000163909	-1.72786490356199	-1.72811031091821	-1.72743819337981	-1.71561575705874
ENSG00000163913	5.67411851411544	5.2945242897525	5.62190091227971	6.01592262076683
ENSG00000163914	-1.72803815437241	-1.72829709751873	-1.71474735135719	-1.7279539458844
ENSG00000163915	3.81932586240362	3.81783484964157	3.25611511916679	3.25413006626156
ENSG00000163918	7.794345903856	7.89739605303688	7.12893646644006	7.24617613381898
ENSG00000163923	2.57222565910038	2.45683234506766	2.38421575072252	2.31149826424148
ENSG00000163930	8.64070826774589	8.6646354341809	8.53036481077789	8.58504105611516
ENSG00000163931	12.3025841186398	12.271397838449	12.3674991596635	12.6801431462269
ENSG00000163932	5.55649523045252	5.77091386749933	5.76827710775499	6.16659816507012
ENSG00000163933	7.66932901638815	7.36744742019165	7.29278281497631	7.14861604948981
ENSG00000163935	5.01057851777558	4.58990905196119	5.39350116718161	4.70348474725063
ENSG00000163938	10.0567264503952	9.8086249102933	9.53650430199328	9.47615731858034
ENSG00000163939	8.00168796373737	8.38630488223939	8.5907694009275	8.31700501759737
ENSG00000163945	6.99520720455911	6.85593971706039	7.35541025953222	7.55429514524392
ENSG00000163946	7.65685106622816	8.01048056305616	8.32341190562393	8.25453697397304
ENSG00000163947	6.54739217249522	6.29752125112771	6.64025719871174	6.46646541188379
ENSG00000163950	8.04644481937287	8.18940222237826	8.10839160178394	7.93881102351722
ENSG00000163956	8.75125576504056	8.81165477711631	9.15359304436306	9.42065590064709
ENSG00000163958	0	0	0	0
ENSG00000163959	1.55538207355423	1.59527726200481	1.60445972628364	1.55599352789973
ENSG00000163960	8.35682226472156	8.19723208218575	9.11999774592121	8.59545042460772
ENSG00000163961	7.24963468712527	7.14830544880828	7.40636255226421	7.29611169263946
ENSG00000163964	6.77760023529185	6.91290545810995	7.27235558144494	7.16541772191819
ENSG00000163975	2.92393241507055	2.89849498026843	2.93604975535347	2.82414900119013
ENSG00000163982	-1.7158065836579	-1.7280686287991	-1.72740477834365	-1.72774741495322
ENSG00000163993	2.94804447823388	3.04796767037905	2.85005545260019	2.93017494897007
ENSG00000163995	5.81579833928291	5.38210795972032	5.61709416289873	5.75767106410856
ENSG00000164002	4.1922315536807	4.37276007569686	4.45653813822341	4.23119143440541
ENSG00000164007	-0.00281790433706859	-0.00371283722560811	-0.00119299954254443	-0.00252070870419561
ENSG00000164008	4.39138613684766	4.92959832815736	5.14557315830958	5.03187693769878
ENSG00000164010	6.23926608977496	6.10607745794964	6.20337180360153	6.44216337739595
ENSG00000164011	6.21876944124364	6.24820527725462	6.12908589763639	6.06491204425332
ENSG00000164022	4.70605653053988	3.79832091176193	3.63678298579582	4.05866397031153
ENSG00000164023	6.91929060272285	7.16260878650245	6.62052542700767	6.70130094550066
ENSG00000164024	8.60030149714107	8.61719058992967	8.49286889070532	8.56726750497426
ENSG00000164031	7.62355517889711	7.8963916329177	7.21130266173713	7.39691122592243
ENSG00000164032	10.9656837557741	10.9324918802731	10.5878328792809	10.4765588718254
ENSG00000164035	-1.72771006534823	-1.71637323087175	-1.7273043650726	-1.72763418814369
ENSG00000164037	2.05571568014503	1.84899253907163	1.89844713895925	1.93946126254629
ENSG00000164038	6.75926103814774	7.13261409995226	6.48097425328173	6.70603291926797
ENSG00000164039	6.91814884947849	7.03100554917674	6.01442839114505	6.10909464615899
ENSG00000164040	8.24426757186446	8.49162790575522	8.35477657505609	8.43023737332518
ENSG00000164045	5.72473007060698	5.67214597723592	5.56435819509414	5.58276971499458
ENSG00000164047	0	0	0	0
ENSG00000164048	6.52910333438044	6.38572924006116	6.76758912853177	6.83102279540156
ENSG00000164049	1.76108982142076	1.78039013490165	1.78775169455502	1.84694927615969
ENSG00000164050	7.04581260971025	6.33987900723545	6.75449005227087	6.53323259422527
ENSG00000164051	6.82142966744174	6.83839823102152	6.45842565013249	6.68682291047735
ENSG00000164053	6.60424284352998	7.03934458107043	6.73005725771792	6.68167022474499
ENSG00000164054	9.13805743629711	9.17034774570418	8.99648398415995	9.22480916392109
ENSG00000164056	2.49811870470261	2.67473045701785	2.36400901248293	2.3364665994087
ENSG00000164061	3.31144959059751	3.28450327659462	3.38758526559897	3.65353176127486
ENSG00000164062	9.21695279847316	9.11598192209032	9.22643951399614	9.06462707401671
ENSG00000164066	6.82874177535727	6.87080982589559	6.79485369599091	6.62134730428281
ENSG00000164068	7.5372262136764	7.38638155988869	7.98716538493462	8.19900830091443
ENSG00000164070	7.5482782166231	7.32249633553607	8.03500614973869	7.8400977693713
ENSG00000164073	5.90454112595667	8.01761940215875	6.2733510864881	6.01683127900208
ENSG00000164074	6.30388728165843	6.00173552166112	6.28298141987671	6.44889263832227
ENSG00000164076	-1.7158065836579	-1.7280686287991	-1.72740477834365	-1.72774741495322
ENSG00000164077	4.83995123362563	4.86371747501344	4.49499832718885	5.08253561439925
ENSG00000164078	-0.982567966237	-1.00559236269994	-0.98140520235926	-1.00553178386661
ENSG00000164080	6.27567625731182	5.1168929509584	6.52389187538831	6.39800726019898
ENSG00000164081	7.37660788805897	7.33425762480502	7.18698815131642	7.58087742593328
ENSG00000164082	-1.72771006534823	-1.71637323087175	-1.7273043650726	-1.72763418814369
ENSG00000164086	6.56395404147293	6.49827998057895	6.48411272024502	6.81729255321027
ENSG00000164087	5.94928500135166	6.06324617664629	5.87941264886865	5.81451638823871
ENSG00000164088	5.79074532434315	5.99457356074121	5.77654903537277	5.67605739190895
ENSG00000164089	0	0	0	0
ENSG00000164091	9.32909924854901	9.40360615144399	9.42038586292513	9.37122638421266
ENSG00000164093	4.2712549842603	4.40268175157551	4.14957919814686	4.22566489407902
ENSG00000164096	8.55821571959292	8.62736283089926	8.79801059518091	8.67906324222929
ENSG00000164099	3.39297450825327	3.1555578810222	3.0343435492395	3.16432016067768
ENSG00000164100	0.297522903705174	0.319501475913989	0.345749001595957	0.34325168479582
ENSG00000164104	10.2579147611665	10.306154747105	9.52921854588808	9.3117457248166
ENSG00000164105	6.48226874976407	6.55366699440516	6.53888429259625	6.27222167904037
ENSG00000164106	0.270532047131426	0.313931464849472	0.295046939191687	0.316169444929013
ENSG00000164107	0	0	0	0
ENSG00000164109	8.79119936003465	8.83155999224189	7.89994043108551	8.12447963696556
ENSG00000164111	11.2902207320127	11.2871672724834	11.6180270951847	11.4419888772693
ENSG00000164112	-1.72786490356199	-1.72811031091821	-1.72743819337981	-1.71561575705874
ENSG00000164113	0	0	0	0
ENSG00000164114	6.67918013530024	6.62223854025556	6.89987723026458	6.56179815425809
ENSG00000164116	-0.076927908106892	-0.0336403289176126	-0.0767731516901255	-0.0314389499993614
ENSG00000164117	6.67185861044677	6.87189645799405	6.79288583572563	6.65185083335236
ENSG00000164118	7.01936942135892	7.25360588495488	6.61784341604037	6.86340920430201
ENSG00000164120	4.8340197711854	4.80330944871418	4.84488304479239	5.27049766146391
ENSG00000164122	0	0	0	0
ENSG00000164123	0	0	0	0
ENSG00000164124	4.9436490389221	4.86090879773981	4.89243262966106	4.79576262560978
ENSG00000164125	7.36395530849155	7.00537443100481	6.06899238844423	6.24857804942073
ENSG00000164128	1.20492366642665	1.11796178686639	1.14455314394621	1.11929972225046
ENSG00000164129	0	0	0	0
ENSG00000164134	9.01009290155888	9.09933147650748	9.22990545277611	8.8582547611928
ENSG00000164136	4.09299604559207	3.97975150744137	4.67674008846081	3.94523974114547
ENSG00000164142	5.00916658773304	4.23554601002055	4.06226508026949	4.0246032942031
ENSG00000164144	7.68674927604494	7.70287672700621	7.60872931698024	7.58394200619169
ENSG00000164151	8.52773585111848	8.47855271850062	8.66923793166113	8.54223625886266
ENSG00000164161	4.64567809321993	3.95409764443855	3.75032600373263	4.00993741358923
ENSG00000164162	5.71053875206219	5.83803509628155	5.34682944506982	5.42100022246158
ENSG00000164163	9.88802522379691	10.055204113569	9.32588832732324	9.38707487847345
ENSG00000164164	8.08298464799024	7.75159486535137	7.58994783362449	7.48351011282391
ENSG00000164167	6.19444303431658	6.08974217435497	5.86595284695551	5.84577551277722
ENSG00000164168	7.39897172042561	7.23050687818418	7.61063446776705	8.01156876716693
ENSG00000164169	5.55471889309615	5.63812613646596	5.77486355102504	5.83017309511374
ENSG00000164171	9.22584101974688	9.05092285023512	9.44090955990826	9.19814862383941
ENSG00000164172	8.29386836520684	8.2668467538872	8.64752995559111	8.55933774166809
ENSG00000164175	-1.72771006534823	-1.71637323087175	-1.7273043650726	-1.72763418814369
ENSG00000164176	8.87591015679924	9.10123851432011	8.75306270453392	8.63799562796237
ENSG00000164180	7.44053360378202	7.14895505552582	7.32370992960171	7.34891508782066
ENSG00000164181	3.98536755080098	4.04325496219494	4.56499650793009	4.3893659606415
ENSG00000164182	7.99731934179235	7.90325891379005	7.75977640768752	7.69918721967542
ENSG00000164185	0	0	0	0
ENSG00000164187	8.08467314602989	8.40294610144713	7.72502413790237	7.57100314664145
ENSG00000164188	2.54784005536381	2.52282160308324	2.45410745446198	2.40484642947199
ENSG00000164190	8.52921600288639	8.17218514767508	8.15526186971766	8.09141892770668
ENSG00000164197	4.79875370033094	4.87677937682454	4.8701661413916	4.74408145513181
ENSG00000164199	2.45904582020375	2.29496141626794	2.36907640312055	2.3417399348909
ENSG00000164209	8.28324613402746	8.43421407267463	8.53306083110617	8.42921276537356
ENSG00000164211	8.14231729807042	8.00456474149859	8.15456252882182	8.0844271050956
ENSG00000164219	6.13870469507632	6.65444245250748	6.3576958664358	6.05325271551889
ENSG00000164220	8.13878721421591	8.20600834419715	7.5275409487895	7.4379510294732
ENSG00000164221	5.86649438916357	5.91077257646609	5.9178808667242	5.91399175182427
ENSG00000164236	6.26764622239282	6.20158753880248	6.11207604114556	6.02790572330079
ENSG00000164237	9.51182272279407	9.63108159709157	9.77247698660017	9.54438152308231
ENSG00000164241	3.09518448301741	3.29993992817584	3.06131702171286	3.0761097407179
ENSG00000164244	9.02421283410602	9.13063657891884	8.96680865286217	8.73693454020401
ENSG00000164251	7.04880852370815	6.85525014733523	6.0184337797033	5.88869585379755
ENSG00000164252	7.51832909494403	7.75446816875608	7.63685758392495	7.81161478907326
ENSG00000164253	8.75479796658641	8.73704978717153	8.65168690932331	8.32462290330236
ENSG00000164256	-1.7158065836579	-1.7280686287991	-1.72740477834365	-1.72774741495322
ENSG00000164258	8.55193837345639	8.39982549689028	8.41618023841656	8.37860323792637
ENSG00000164265	3.41946318505747	3.53193794848002	3.99767576540141	3.68493055349279
ENSG00000164266	0	0	0	0
ENSG00000164270	0	0	0	0
ENSG00000164283	0	0	0	0
ENSG00000164284	7.37581334197195	7.67588415943192	6.92729450142983	6.97211287444786
ENSG00000164287	1.34075148270983	1.25204607012707	1.30095075158648	1.34181924480725
ENSG00000164291	6.95014199815701	7.00445258641502	7.34606411070992	6.88733205251341
ENSG00000164292	8.78230602812169	9.05785455569948	8.77207349159958	8.75978261514075
ENSG00000164294	9.53432292155071	9.37646708040407	8.03297161407411	8.18750518146885
ENSG00000164296	5.13552907955893	5.10435866248991	5.05131811140198	5.37550935841264
ENSG00000164299	0	0	0	0
ENSG00000164300	6.49037683372164	6.34076297668969	6.73196106365361	6.52243654863273
ENSG00000164303	0.00531721149877443	-0.017775549879819	-0.0152587794335745	-0.0396823970435766
ENSG00000164304	-0.00672992674966386	-0.0518340690647407	-0.0515891205284985	-0.00617997073953084
ENSG00000164305	7.56167279966452	7.76030022500148	7.78303234907081	7.6732541519856
ENSG00000164306	6.21173282803869	6.56437960619387	6.10518365470089	6.3651716286685
ENSG00000164307	8.07844195229774	8.60623933482368	7.72597563319701	8.31400953999867
ENSG00000164308	9.41840823815811	8.65535183355097	7.99493528964516	7.49592539292165
ENSG00000164309	2.13585177116232	1.96254808912942	2.10594508264659	1.93963179749793
ENSG00000164318	7.20749711973691	7.08326606062978	6.92301010692506	7.02829134042199
ENSG00000164323	8.64360449625816	8.64809369405772	8.1785958158201	7.83970254063214
ENSG00000164325	0	0	0	0
ENSG00000164326	0	0	0	0
ENSG00000164327	8.18252025645633	8.27991252881366	8.5045531382188	8.5376534025778
ENSG00000164329	8.10059888878644	7.89207054023457	8.13162270515916	7.92699810899864
ENSG00000164330	6.39798149894804	6.1528434963318	6.24982346492365	6.25696200835321
ENSG00000164331	7.14992502793015	7.04096393194049	6.86344056890045	6.68802826585767
ENSG00000164332	7.17381191510733	7.20403186590081	7.20743159131252	7.07663820555333
ENSG00000164334	0	0	0	0
ENSG00000164338	6.6802951708203	6.79999742389685	6.68245320950615	6.33529584989456
ENSG00000164342	6.84186723781853	6.85846576764426	5.33123256065657	5.10788126985438
ENSG00000164344	-1.02034871404033	-1.02039349930295	-1.01955721971042	-0.974772486381347
ENSG00000164346	9.38490220723902	9.67571289739853	9.30979330428336	9.22746783163217
ENSG00000164347	8.15087072479248	8.10884529546395	8.06506503518462	7.89852900011596
ENSG00000164362	2.21655181193351	2.16802783228425	2.35695323688404	2.38727160883423
ENSG00000164363	0	0	0	0
ENSG00000164366	8.01143041033781	7.66910738910085	7.67184144159346	8.07604109207088
ENSG00000164379	4.96133121339129	4.98444937259656	4.96192701164349	5.05924083425162
ENSG00000164385	0	0	0	0
ENSG00000164393	0	0	0	0
ENSG00000164398	-1.05470772909936	-1.01247126374676	-1.05393786405145	-1.05456374298148
ENSG00000164399	0	0	0	0
ENSG00000164400	-1.00718626756623	-1.00802394344362	-1.02872526302394	-1.02936267853032
ENSG00000164402	8.37827292969936	8.23143763615626	7.94715791644539	7.93351921075126
ENSG00000164403	6.53084913063171	6.30794078052704	6.0438605621393	6.20891973507973
ENSG00000164404	2.03432454572765	2.07440080609325	2.1484829483226	2.07891527050375
ENSG00000164405	9.08202876678609	9.00221325205938	9.08562691727844	8.91936262741436
ENSG00000164406	2.97124705948413	2.83191636911312	2.92824489822121	2.81630149998403
ENSG00000164411	0	0	0	0
ENSG00000164414	7.06059660931537	6.97752871467146	7.14356425607259	7.02406551396861
ENSG00000164418	4.48797001832602	4.79555814269954	5.67366434213448	5.37130372836823
ENSG00000164430	5.73305218068377	5.79204384396275	5.43079410219404	5.50980424622464
ENSG00000164434	-0.470189703237161	-0.426902109985659	-0.445832679785692	-0.470168183783772
ENSG00000164438	0	0	0	0
ENSG00000164440	-0.0829393559059514	-0.0830244974845929	-0.0827845937653295	0.00569062597420943
ENSG00000164442	7.51170098437964	7.8305157709997	8.24267896148951	8.76036104784383
ENSG00000164451	0	0	0	0
ENSG00000164458	0	0	0	0
ENSG00000164463	6.48010689472961	6.32442500444068	6.93140814740128	6.58220995464861
ENSG00000164465	7.79189789231705	7.79241080001508	7.93250751944787	8.01685819392555
ENSG00000164466	9.54609806939194	9.59622244743122	8.83630311028029	9.05247030861428
ENSG00000164483	1.16675170518546	0.966463796807511	0.967052955688783	0.966742533620505
ENSG00000164484	-0.981788704310171	-1.02673387630962	-1.02581142382208	-1.02646032749837
ENSG00000164485	0	0	0	0
ENSG00000164488	0	0	0	0
ENSG00000164494	6.05007096342242	6.14412685462074	5.82338991139434	5.69561651474501
ENSG00000164500	0	0	0	0
ENSG00000164506	8.05748442529177	8.10480671496181	8.83807687870493	8.74205670341829
ENSG00000164508	0	0	0	0
ENSG00000164509	2.35667886189867	2.46116104192265	2.17651991671056	2.17579272883845
ENSG00000164512	1.16488683428851	1.12068642059805	1.05654568403839	1.07946109064202
ENSG00000164520	4.34580982991002	4.28751858863465	4.07145188260392	4.25870384418553
ENSG00000164530	-1.72786490356199	-1.72811031091821	-1.72743819337981	-1.71561575705874
ENSG00000164532	-1.72786490356199	-1.72811031091821	-1.72743819337981	-1.71561575705874
ENSG00000164535	7.51107759117673	7.35207457478676	7.20900151411176	7.43790531507375
ENSG00000164542	5.91001746618671	6.64300615554243	5.91101907891432	6.53732122774216
ENSG00000164543	6.85412913222161	6.93739630220316	7.17012638476485	7.32384793467125
ENSG00000164548	7.92912081553444	7.56724074646466	8.07379159695368	7.72591270195901
ENSG00000164556	-1.72771006534823	-1.71637323087175	-1.7273043650726	-1.72763418814369
ENSG00000164574	7.76276514904789	7.317235366956	8.01130383312397	7.54825880141584
ENSG00000164576	6.1527244172994	6.2381961403407	6.43606233745985	6.59947361181427
ENSG00000164587	11.957658546445	11.8879904481469	11.6012197790027	11.608617915516
ENSG00000164588	0.0221760314103278	-0.0229916562819733	0.00157881892882272	0.000249771521791203
ENSG00000164591	-1.00718626756623	-1.00802394344362	-1.02872526302394	-1.02936267853032
ENSG00000164597	6.97562768919901	7.29641525224401	7.55151422647436	7.35440954887062
ENSG00000164600	0	0	0	0
ENSG00000164603	6.56605649107387	6.61396405851314	6.94186921995375	6.8020879753329
ENSG00000164604	4.22638112741306	4.19717639777584	3.9768985374524	3.88188217208283
ENSG00000164609	8.00748180915054	7.96201141154895	8.29796948930047	7.89208411227939
ENSG00000164610	5.34272065260495	5.48686725815191	5.37738279715038	5.24600323965366
ENSG00000164611	9.72548456133999	9.58709680661665	8.92390609337023	8.88298566826521
ENSG00000164615	6.68950009637831	6.56190832472166	7.02955351656452	6.91604844371776
ENSG00000164616	0	0	0	0
ENSG00000164619	2.02540561871859	2.00162328691796	2.17996596688108	2.09123150285072
ENSG00000164620	4.62655349294428	4.82057744414981	4.95093458616017	5.02541764538533
ENSG00000164621	0	0	0	0
ENSG00000164626	2.61304528166551	2.69095268240691	2.70637873098277	2.73742414777403
ENSG00000164627	0.335446605005297	0.29019631179838	0.31485696537755	0.336005497025587
ENSG00000164631	7.58734758939805	7.72575547770293	7.28661950735806	7.03418961456321
ENSG00000164638	4.22315335354327	3.62622127014159	3.71305919494196	3.86681482792662
ENSG00000164645	0	0	0	0
ENSG00000164647	6.59939878095168	6.63569414084725	6.05855609389906	5.96626617253696
ENSG00000164649	8.46100050372484	8.38682710440654	8.9464286811088	8.509566001104
ENSG00000164651	1.83547792548152	1.76945590948409	1.84267258977198	1.77197180081503
ENSG00000164654	8.48900851281084	8.50670685471552	8.34980685654126	8.31354353029754
ENSG00000164659	6.84608322655861	6.93876970040452	6.93742629354827	6.90710910485748
ENSG00000164663	3.78170548793313	3.44486166351189	3.57410113913294	4.42551456232261
ENSG00000164669	0.325377150050698	0.237586073482182	0.237886123747558	0.260843828528622
ENSG00000164674	4.92820959965227	4.94818179676316	4.74862845439294	4.85178015383157
ENSG00000164675	2.14587401947093	2.0785793448595	2.17418627102959	2.22846654866906
ENSG00000164683	1.19245629708573	1.12499900358899	1.21948559485935	1.17122777609638
ENSG00000164684	1.81305028718024	1.50480789784435	1.50576626990049	1.50526152800704
ENSG00000164687	8.21090671460223	8.14479151986302	8.27986019465724	8.30928983538215
ENSG00000164690	0	0	0	0
ENSG00000164691	0	0	0	0
ENSG00000164692	3.39006454045252	3.67100012559881	3.22275188079589	3.2415563819295
ENSG00000164694	0	0	0	0
ENSG00000164695	5.05164220876147	4.99614892733013	4.88719571928871	4.95293894651253
